trade_date,open,high,low,close,tr_raw,atr,atr_pct,atr_14
2025-07-03,86.38,86.73,85.78,86.24,,,,
2025-07-04,86.0,87.2,84.86,85.8,2.3400000000000034,2.3400000000000034,2.7272727272727315,2.3400000000000034
2025-07-07,85.69,86.86,85.37,85.48,1.4899999999999949,2.2590476190476214,2.6427791519040964,2.2266666666666692
2025-07-08,85.49,86.85,85.18,86.74,1.6699999999999875,2.2029478458049896,2.539713910312416,2.152444444444445
2025-07-09,86.65,86.86,85.52,85.85,1.3400000000000034,2.120762336680705,2.4703113997445607,2.0441185185185193
2025-07-10,85.61,86.17,85.5,85.67,0.6700000000000017,1.9825944950920666,2.3142225926135946,1.8609027160493836
2025-07-11,85.7,89.34,85.4,88.16,3.9399999999999977,2.16901406698806,2.4603154117378176,2.1381156872427987
2025-07-14,88.3,88.49,87.47,87.52,1.019999999999996,2.05958415584634,2.3532725729505715,1.989033595610425
2025-07-15,87.15,87.95,86.61,87.89,1.3400000000000034,1.9910523314800221,2.2653912065991832,1.902495782862369
2025-07-16,87.73,88.2,86.77,87.12,1.4300000000000068,1.937618776100973,2.224080321511677,1.8394963451473876
2025-07-17,87.06,89.0,86.32,88.79,2.680000000000007,2.008321749805643,2.261878308149164,1.9515634991277369
2025-07-18,88.75,89.13,87.93,88.51,1.1999999999999886,1.9313387260146282,2.18205708509166,1.8513550325773704
2025-07-21,88.45,89.52,88.04,89.02,1.4799999999999898,1.8883540854418055,2.1212694736484,1.8018410282337198
2025-07-22,88.7,90.55,88.5,89.08,2.049999999999997,1.9037489344473475,2.137122737367925,1.8349288911358903
2025-07-23,88.9,90.19,88.3,89.39,1.8900000000000006,1.9024395121190287,2.1282464617060395,1.842271705651105
2025-07-24,89.1,92.9,89.0,91.75,3.9000000000000057,2.0926833681076933,2.280853807201846,2.1166354782309584
2025-07-25,91.74,93.68,90.99,93.47,2.690000000000012,2.149570666383152,2.299743946060931,2.193084081133499
2025-07-28,93.64,93.69,91.96,92.18,1.730000000000004,2.109611555299043,2.2885783850065553,2.1313395369823662
2025-07-29,92.0,92.63,90.81,92.17,1.8199999999999932,2.0820295024134188,2.2589014890022985,2.08982759871805
2025-07-30,91.7,91.83,89.74,90.36,2.430000000000007,2.1151695498026175,2.3408250883163095,2.1351839188889774
2025-07-31,90.32,92.75,89.46,89.5,3.2900000000000063,2.227058164107131,2.4883331442537777,2.289159396370448
2025-08-01,89.2,90.33,88.02,88.29,2.3100000000000023,2.234957386573119,2.5313822477892387,2.2919381435210555
2025-08-04,87.95,90.63,87.88,90.07,2.75,2.284009064042346,2.535815547954198,2.353013057718248
2025-08-05,89.85,90.58,89.58,90.0,1.0,2.1617224865145035,2.401913873905004,2.1726113166891485
2025-08-06,89.86,91.0,89.53,90.78,1.4699999999999989,2.095844154465503,2.3087069337579895,2.078929807797262
2025-08-07,90.7,91.7,89.75,90.59,1.9500000000000028,2.0819542349925984,2.2982163980490102,2.0617391667576275
2025-08-08,88.0,88.5,86.66,86.66,3.930000000000007,2.2579585935647324,2.6055372646719737,2.3108406111899447
2025-08-11,86.69,87.18,86.22,86.96,0.960000000000008,2.134343489415711,2.4543968369545897,2.130728529697953
2025-08-12,86.95,90.1,86.42,88.52,3.6799999999999926,2.2815488713761187,2.5774388515319915,2.3372980590715584
2025-08-13,88.01,89.23,88.0,88.66,1.230000000000004,2.1814013598164887,2.4604120909276888,2.189658317862018
2025-08-14,88.69,92.58,88.69,89.46,3.9200000000000017,2.346982182691109,2.6234989746155923,2.420370542147083
2025-08-15,89.0,93.3,88.48,91.84,4.819999999999993,2.582507689101479,2.811963947192377,2.740321136527471
2025-08-18,93.5,95.17,91.36,92.31,3.8100000000000023,2.6994117187108624,2.9242895880304003,2.882944984990475
2025-08-19,91.67,92.48,89.35,89.35,3.1300000000000097,2.740420126452686,3.067062256802111,2.915885653658413
2025-08-20,89.4,92.49,88.19,92.28,4.299999999999997,2.8889515429810015,3.1306366959048564,3.100434233170624
2025-08-21,92.3,94.11,90.8,91.05,3.3100000000000023,2.92905139603043,3.216970231774223,3.1283763354145413
2025-08-22,92.5,105.0,92.42,103.97,13.950000000000003,3.978665548789437,3.8267438191684495,4.5712594906926025
2025-08-25,106.0,109.24,101.1,103.17,8.14,4.374983115571395,4.240557444578264,5.047091558600256
2025-08-26,101.0,102.57,100.13,100.93,3.0400000000000063,4.247841866469358,4.208700947656156,4.77947935078689
2025-08-27,102.2,106.69,100.59,101.51,6.099999999999994,4.4242378791865615,4.358425651843721,4.95554877068197
2025-08-28,102.0,119.22,101.99,119.22,17.709999999999994,5.689548557359269,4.772310482602977,6.656142267924373
2025-08-29,114.0,116.0,112.26,114.76,6.959999999999994,5.810543932848862,5.063213604782906,6.6966566322011225
2025-09-09,102.0,108.65,101.2,102.99,13.560000000000002,6.548587367815638,6.358469140514261,7.611769081240974
2025-09-10,103.0,105.96,102.13,103.91,3.8299999999999983,6.289674285166529,6.053001910467259,7.107533203742177
2025-09-11,102.62,112.8,99.98,110.28,12.819999999999993,6.911610067531621,6.267328679299619,7.869195443243219
2025-09-12,109.28,112.49,108.01,108.42,4.47999999999999,6.680028156338133,6.161250835951053,7.417302717477456
2025-09-15,110.55,112.55,107.5,108.66,5.049999999999997,6.5247873795440245,6.004773955037755,7.101662355147129
2025-09-16,109.0,111.86,108.09,109.78,3.769999999999996,6.262426676730308,5.704524209082081,6.657440707794178
2025-09-17,110.8,120.8,109.8,117.39,11.019999999999996,6.715528897994087,5.720699291246347,7.239115280088287
2025-09-18,119.98,127.49,116.35,122.15,11.14,7.136907098185127,5.842740154060685,7.759233242743182
2025-09-19,123.0,127.4,120.11,121.34,7.290000000000006,7.151487374548449,5.8937591680801455,7.696668810377426
2025-09-22,120.54,129.83,119.05,128.92,10.780000000000015,7.497060005543836,5.815280798591248,8.107779635660439
2025-09-23,127.64,129.33,122.63,128.51,6.700000000000017,7.421149528825377,5.774764243113671,7.920075684239049
2025-09-24,126.88,137.98,126.23,134.98,11.749999999999986,7.833421002270578,5.803393837806029,8.43073225967384
2025-09-25,133.0,137.8,132.31,134.11,5.490000000000009,7.610238049673381,5.674623853309507,8.038634625050664
2025-09-26,132.71,135.95,131.2,132.27,4.75,7.337834425894964,5.547618073557846,7.600150008377241
2025-09-29,131.0,136.02,129.16,136.02,6.860000000000014,7.292326385333539,5.361216280939229,7.501463340593611
2025-09-30,138.5,142.0,136.6,140.13,5.97999999999999,7.167342920063677,5.11478121748639,7.298601561847795
2025-10-09,144.0,153.0,137.0,138.91,16.0,8.008548356248088,5.765278494167511,8.45878802026809
2025-10-10,134.87,134.94,127.17,127.95,11.739999999999995,8.36392470327208,6.536869639134099,8.89628295089901
2025-10-13,126.0,136.48,126.0,136.47,10.47999999999999,8.565455683912834,6.276438546136759,9.107445224112475
2025-10-14,136.96,137.8,125.8,127.2,12.000000000000014,8.892555142587803,6.991002470587896,9.493119194230813
2025-10-15,127.18,129.73,124.6,129.56,5.1299999999999955,8.53421655757944,6.58707668846823,8.911369968333371
2025-10-16,127.8,130.28,126.6,127.3,3.680000000000007,8.071910218762351,6.340856416938218,8.21385397255559
2025-10-17,126.85,127.32,120.87,121.98,6.449999999999989,7.917442578880221,6.490771092703904,7.97867344288151
2025-10-20,124.1,125.18,121.69,122.63,3.490000000000009,7.49578138089163,6.112518454612762,7.38018365049731
2025-10-21,123.8,127.85,122.61,127.19,5.239999999999995,7.280945058901951,5.724463447520993,7.0948258304310015
2025-10-22,125.42,129.27,123.81,126.81,5.460000000000008,7.107521719958909,5.604859017395244,6.876849053040203
2025-10-23,125.18,128.5,124.01,128.3,4.489999999999995,6.858233937105679,5.345466825491565,6.558602512634842
2025-10-24,130.3,134.8,128.9,134.06,6.5,6.82411641928609,5.090344934571155,6.550788844283529
2025-10-27,137.5,137.5,132.3,134.5,5.199999999999989,6.669438665068367,4.958690457299901,6.370683665045724
2025-10-28,133.0,135.8,132.0,132.69,3.8000000000000114,6.396158792204714,4.820377415181787,6.027925843039629
2025-10-29,132.0,134.53,130.31,133.0,4.219999999999999,6.188905573899503,4.653312461578574,5.7868690639676785
2025-10-30,133.0,133.0,128.51,128.55,4.490000000000009,6.027105043051932,4.688529788449578,5.61395318877199
2025-10-31,128.03,128.7,124.18,124.18,4.519999999999982,5.883571229427938,4.737937855876902,5.468092763602389
2025-11-03,122.0,122.6,117.55,120.21,6.63000000000001,5.954659683768136,4.953547694674433,5.623013728455405
2025-11-04,121.0,122.66,119.0,119.88,3.6599999999999966,5.736120666266408,4.784885440662669,5.36127856466135
2025-11-05,116.9,121.1,116.5,119.78,4.599999999999994,5.627918698050559,4.698546249833494,5.259774756039836
2025-11-06,121.9,125.99,121.05,124.85,6.209999999999994,5.683355012521933,4.552146585920651,5.386471455234524
2025-11-07,122.93,124.18,122.05,122.11,2.799999999999997,5.40874977323413,4.4294077251937845,5.041608594536587
2025-11-10,122.13,122.95,118.76,120.01,4.189999999999998,5.292678366259451,4.410197788733814,4.928060781931709
2025-11-11,120.6,121.47,117.53,117.73,3.9399999999999977,5.163851855187122,4.386181818726851,4.796319344340814
2025-11-12,117.0,119.8,115.74,119.63,4.060000000000002,5.058723107074063,4.228640898665939,4.698143431762039
2025-11-13,118.99,123.33,117.8,123.1,5.530000000000001,5.103606620686056,4.145903022490704,4.809057640860435
2025-11-14,123.0,125.5,117.89,118.18,7.609999999999999,5.342310752049289,4.520486336139185,5.182516622079044
2025-11-17,116.82,119.29,116.51,117.63,2.780000000000001,5.098281156616023,4.334167437402043,4.862181072468505
2025-11-18,117.5,120.18,117.13,117.96,3.0500000000000114,4.903206760747832,4.156669007076833,4.620556929472706
2025-11-19,117.99,118.49,115.51,116.28,2.9799999999999898,4.72004421210518,4.059205548766065,4.401816005543011
2025-11-20,117.99,118.29,116.46,116.78,2.010000000000005,4.461944763333259,3.8208124364902027,4.082907204803943
2025-11-21,113.86,116.08,113.0,113.0,3.780000000000001,4.396997643015806,3.8911483566511555,4.042519577496751
2025-11-24,112.99,113.5,108.18,111.51,5.319999999999993,4.484902629395252,4.02197348165658,4.212850300497183
2025-11-25,112.5,113.96,111.37,111.68,2.589999999999989,4.304435712309989,3.8542583383864506,3.9964702604308906
2025-11-26,110.7,113.9,110.61,112.71,3.2900000000000063,4.207822787328086,3.7333180616875925,3.902274225706773
2025-11-27,113.8,116.8,112.56,112.71,4.239999999999995,4.21088728377303,3.7360369832073728,3.9473043289458696
2025-11-28,112.71,114.11,111.4,113.6,2.7099999999999937,4.067945637699407,3.5809380613551123,3.782330418419753
2025-12-01,113.4,114.68,112.6,114.4,2.0800000000000125,3.8786174817280363,3.390399896615416,3.5553530292971214
2025-12-02,114.1,114.19,112.7,113.0,1.7000000000000028,3.6711301025158427,3.248787701341454,3.307972625390839
2025-12-03,112.8,113.69,111.13,111.62,2.5600000000000023,3.5653081879905244,3.1941481705702603,3.208242942005394
2025-12-04,111.65,114.73,110.98,114.73,3.75,3.5828978843723793,3.1228953929856003,3.280477216404675
2025-12-05,114.0,114.88,112.5,114.18,2.3799999999999955,3.468336181098819,3.037603942107916,3.1604135875507176
2025-12-08,114.21,118.0,114.18,117.2,3.819999999999993,3.5018279733751214,2.9879078271118784,3.2483584425439544
2025-12-09,115.58,117.9,115.51,116.32,2.3900000000000006,3.395939594958443,2.9194803945653747,3.1339106502047605
2025-12-10,115.58,116.59,113.44,116.31,3.1500000000000057,3.3725167763909734,2.899593135922082,3.136055896844127
2025-12-11,116.53,117.14,113.5,113.61,3.6400000000000006,3.3979913691156427,2.9909262997233013,3.2032484439315763
2025-12-12,113.61,117.42,111.6,116.8,5.820000000000007,3.6286588577712964,3.1067284741192607,3.5521486514073675
2025-12-15,115.15,116.5,113.0,113.01,3.799999999999997,3.6449770617930772,3.22535798760559,3.585195497886385
2025-12-16,112.5,113.35,110.27,110.7,3.0799999999999983,3.591169722574689,3.2440557566167016,3.5178360981682
2025-12-17,110.82,113.9,110.13,113.29,3.7700000000000102,3.608201177567577,3.1849246867045427,3.551457951745775
2025-12-18,112.8,115.72,112.75,112.8,2.969999999999999,3.5474201130373317,3.144875986735223,3.4739302248463386
2025-12-19,113.2,115.48,113.0,113.63,2.680000000000007,3.4648086737004435,3.049202388190129,3.3680728615334945
2025-12-22,114.6,121.44,114.6,120.45,7.810000000000002,3.8786364190623064,3.2201215600351234,3.960329813329029
2025-12-23,120.5,121.58,119.02,119.9,2.5600000000000023,3.7530519981992296,3.1301517916590735,3.7736191715518252
2025-12-24,122.5,124.38,121.11,123.41,4.47999999999999,3.8222851412278738,3.0972248125985526,3.8678032820115806
2025-12-25,123.0,125.99,122.66,123.08,3.3299999999999983,3.7754008420633145,3.0674364982639863,3.79609617774337
2025-12-26,122.58,124.79,121.16,122.1,3.6300000000000097,3.76155314281919,3.0807151046840215,3.7739500207109224
2025-12-29,123.0,125.65,122.02,122.5,3.6300000000000097,3.749024272074506,3.060427977203678,3.7547566846161344
2025-12-30,124.45,126.69,124.0,125.28,4.189999999999998,3.7910219604483624,3.0260392404600593,3.812789126667316
2025-12-31,125.99,126.2,122.4,122.83,3.799999999999997,3.791877011834232,3.0870935535571378,3.8110839097783407
2026-01-05,126.84,130.17,126.2,129.95,7.339999999999989,4.129793486897638,3.1779865231994138,4.281606055141228
2026-01-06,129.0,134.2,128.77,131.84,5.429999999999978,4.25362267862167,3.226352153080757,4.434725247789061
2026-01-07,131.84,132.82,128.85,129.98,3.969999999999999,4.226610994943416,3.251739494494088,4.372761881417186
2026-01-08,128.95,134.68,128.91,130.15,5.77000000000001,4.373600423996425,3.3604305985373992,4.559060297228229
2026-01-09,129.15,130.01,127.77,128.88,2.3800000000000097,4.183733716949147,3.246224175162281,4.268518924264467
2026-01-12,128.52,129.62,126.68,127.66,2.9399999999999977,4.065282886763514,3.1844609797614867,4.091383067695872
2026-01-13,127.49,128.15,122.86,123.63,5.290000000000006,4.181922611833656,3.382611511634438,4.2511986586697565
2026-01-14,123.51,127.6,123.5,124.49,4.099999999999994,4.174120458325688,3.352976510824715,4.231038837513788
2026-01-15,123.49,125.5,122.33,124.44,3.1700000000000017,4.078489938485147,3.2774750389626703,4.0895669925119496
2026-01-16,127.5,128.82,124.88,126.99,4.3799999999999955,4.107205182438942,3.2342744959752276,4.128291393510356
2026-01-19,127.05,128.5,125.12,125.29,3.3799999999999955,4.037947546016185,3.222880953001983,4.028519207708975
2026-01-20,125.0,125.5,121.81,122.18,3.6899999999999977,4.004809684490834,3.2777947982409836,3.983383313347778
2026-01-21,120.93,128.89,120.58,127.19,8.309999999999988,4.41482780977742,3.4710494612606495,4.56026553823474
2026-01-22,128.98,130.82,125.57,126.8,5.25,4.4943680183700465,3.544454273162497,4.652230133136775
2026-01-23,126.8,127.37,124.03,124.96,3.3400000000000034,4.384428207096709,3.5086653385857147,4.477266115385206
2026-01-26,124.01,125.88,121.9,121.92,3.9799999999999898,4.34591123499226,3.5645597399870903,4.410963966667177
2026-01-27,122.0,125.74,119.22,124.05,6.519999999999996,4.55296730785014,3.6702678821847154,4.692168771111553
2026-01-28,124.99,128.99,124.99,128.55,4.940000000000012,4.589827564245366,3.5704609601286386,4.7252129349633485
2026-01-29,127.6,127.81,122.16,122.4,6.390000000000015,4.761272558126761,3.8899285605610787,4.947184543634904
2026-01-30,121.33,124.94,120.07,122.97,4.8700000000000045,4.771627552590879,3.8803184131014716,4.936893271150251
2026-02-02,121.4,122.59,116.8,117.06,6.170000000000002,4.904805880915557,4.189993064168424,5.101307501663551
2026-02-03,118.69,118.84,113.46,116.03,5.38000000000001,4.950062463685505,4.266191901823239,5.138466501441745
2026-02-04,114.5,114.99,113.15,114.84,2.8799999999999955,4.752913657620218,4.138726626280231,4.837337634582846
2026-02-05,112.99,114.5,110.39,111.8,4.450000000000003,4.724064737846865,4.225460409523135,4.785692616638467
2026-02-06,110.14,114.6,110.14,112.7,4.459999999999994,4.698915715194781,4.1694016993742515,4.7422669344200035
2026-02-09,114.8,115.07,113.7,114.93,2.3699999999999903,4.477114218509564,3.895513981127263,4.425964676497335
2026-02-10,115.2,116.9,114.85,116.2,2.0500000000000114,4.245960483413416,3.6540107430408058,4.109169386297692
2026-02-11,114.0,116.14,113.5,115.01,2.700000000000003,4.098726151659758,3.563799801460531,3.9212801347913335
2026-02-12,115.55,117.18,115.11,116.58,2.1700000000000017,3.915037946739781,3.3582415051808043,3.687776116819156
2026-02-13,116.23,117.98,115.56,116.93,2.4200000000000017,3.7726533803836118,3.2264204056988035,3.5187393012432686
2026-02-24,118.03,118.18,115.62,115.82,2.5600000000000023,3.657162582251839,3.157626128692661,3.390907394410833
2026-02-25,117.0,117.5,115.85,116.13,1.6800000000000068,3.4688613839421407,2.987050188531939,3.16278640848939
2026-02-26,116.13,117.23,114.29,116.65,2.9399999999999977,3.4184936330905082,2.9305560506562434,3.1330815540241375
2026-02-27,115.03,115.87,114.32,115.0,2.3300000000000125,3.3148275727961756,2.882458758953196,3.026004013487588
2026-03-02,112.88,114.2,112.3,112.53,2.700000000000003,3.256272565863207,2.893692851562434,2.982536811689243
2026-03-03,113.23,114.75,107.69,108.31,7.060000000000002,3.618532321495283,3.3409032605440703,3.5261985701306777
2026-03-04,107.32,109.7,106.12,106.69,3.5799999999999983,3.61486257659097,3.3881924984449996,3.533372094113254
2026-03-05,108.6,109.26,106.09,106.9,3.1700000000000017,3.572494712153735,3.341903379002558,3.4849224815648205
2026-03-06,107.0,108.34,106.17,106.5,2.1700000000000017,3.438923787186713,3.229036419893627,3.309599484022845
2026-03-09,103.97,105.79,101.63,105.14,4.8700000000000045,3.5752167598355977,3.4004344301270666,3.517652886153133
2026-03-10,106.9,107.75,105.7,107.28,2.6099999999999994,3.4832913541369694,3.246915878203737,3.396632501332715
2026-03-11,107.23,108.8,107.0,107.1,1.7999999999999972,3.3229778918382102,3.10268710722522,3.1837481678216863
2026-03-12,107.0,108.55,104.95,106.01,3.5999999999999943,3.3493609497583803,3.159476417091199,3.2392484121121274
2026-03-13,105.02,107.83,104.5,107.06,3.3299999999999983,3.3475170497813913,3.126767279825697,3.2513486238305105
2026-03-16,106.31,110.32,105.5,108.6,4.819999999999993,3.487753521230782,3.211559411814717,3.4605021406531082
2026-03-17,108.54,108.58,105.99,106.02,2.6099999999999994,3.4041579477802317,3.210863938672168,3.347101855232694
2026-03-18,105.78,106.88,105.25,106.6,1.6299999999999955,3.235190524182114,3.034887921371589,3.1181549412016674
2026-03-19,105.01,107.69,104.51,105.96,3.1799999999999926,3.2299342837838165,3.0482581009662293,3.1264009490414444
2026-03-20,105.2,105.72,102.18,102.18,3.779999999999987,3.282321494852023,3.2122934966255854,3.21354748916925
2026-03-23,100.01,101.99,97.4,98.04,4.780000000000001,3.424957542961354,3.4934287463906095,3.422407823946684
2026-03-24,98.9,99.37,97.25,99.25,2.1200000000000045,3.30067587220313,3.325618007257562,3.2487534474204605
2026-03-25,99.67,100.94,99.28,99.99,1.6899999999999977,3.1472781700885464,3.1475929293814846,3.0409196544310655
2026-03-26,99.55,99.7,96.55,96.88,3.4399999999999977,3.1751564396039225,3.277411684149383,3.09413036717359
2026-03-27,96.0,98.39,95.87,97.5,2.519999999999996,3.1127605882130727,3.192574962269818,3.0175796515504443
2026-03-30,95.8,96.19,94.0,95.83,3.5,3.1496405321927803,3.2866957447488057,3.081902364677052
2026-03-31,95.8,97.4,94.0,94.05,3.4000000000000057,3.173484291031564,3.374252303063864,3.1243153827201127
2026-04-01,96.4,96.7,94.81,96.33,2.6500000000000057,3.1236286442666534,3.2426332858576283,3.061073331690765
2026-04-02,95.5,95.79,92.51,93.2,3.819999999999993,3.1899497257650666,3.4226928388037194,3.1622635541319952
2026-04-03,93.41,93.94,91.76,91.78,2.1799999999999926,3.093764037596964,3.370847720197171,3.0312950802477285
2026-04-07,91.5,96.99,91.2,95.62,5.789999999999992,3.350548414968681,3.5040246966834143,3.3991224028813636
2026-04-08,99.02,101.54,99.02,101.18,5.920000000000002,3.5952580897335684,3.5533288097781854,3.7352394158305153
2026-04-09,99.4,101.2,99.2,99.72,2.0,3.4433287478541805,3.452997139845749,3.5038741603864465
2026-04-10,101.0,102.79,100.68,101.01,3.0700000000000074,3.4077736290109257,3.3736992664200827,3.4460242723349217
2026-04-13,99.85,102.8,99.72,100.64,3.0799999999999983,3.3765570929146467,3.3550845517832344,3.3972210360235984
2026-04-14,102.1,102.28,100.38,101.52,1.9000000000000057,3.2359326078751574,3.187482868277342,3.197591564553786
2026-04-15,102.05,106.1,101.8,103.91,4.579999999999998,3.363939026172761,3.2373583160165156,3.3819126892799476
2026-04-16,103.5,105.0,103.0,104.18,2.0,3.234040071299165,3.104281120463779,3.1976576640426213
2026-04-17,103.82,107.3,103.27,105.23,4.030000000000001,3.309845778794483,3.1453442733008483,3.3086366421702724
2026-04-20,105.93,108.6,105.01,107.96,3.589999999999989,3.3365271331950073,3.090521612814938,3.3461517565475685
2026-04-21,107.33,108.15,105.68,107.46,2.469999999999999,3.2540007395573873,3.028104168581228,3.229331522341226
2026-04-22,106.8,108.08,106.5,107.87,1.5799999999999983,3.094572097694779,2.868797717340112,3.009420652695729
2026-04-23,108.88,109.12,105.2,105.98,3.9200000000000017,3.173184278866705,2.9941350055356715,3.130831232336299
2026-04-24,105.58,113.25,104.61,110.96,8.64,3.693833395165114,3.328977465001004,3.8653870680247926
2026-04-27,113.25,117.69,112.6,116.58,6.730000000000004,3.9829921194351035,3.4165312398654177,4.2473354589548205
2026-04-28,115.24,117.64,113.02,114.0,4.6200000000000045,4.043659536631761,3.5470697689752293,4.297024064427512
2026-04-29,113.35,113.82,109.78,112.47,4.219999999999999,4.060453866476355,3.610255060439544,4.2867541891705105
2026-04-30,113.31,119.88,113.3,118.73,7.409999999999997,4.379458260145274,3.6885860862000115,4.7031869639477755
2026-05-06,122.0,128.12,121.74,123.1,9.39,4.8566527115600095,3.9452905861576038,5.328095368754739
2026-05-07,125.11,127.48,122.22,125.34,5.260000000000005,4.895066739030486,3.9054306199381563,5.319015986254108
2026-05-08,122.9,123.19,120.05,120.31,5.290000000000006,4.932679430551392,4.099974591099153,5.315147188086894
2026-05-11,122.99,124.57,121.9,122.52,4.259999999999991,4.86861472287983,3.9737305932744285,5.174460896341974
2026-05-12,124.44,125.44,120.0,121.98,5.439999999999998,4.923032368319846,4.035934061583739,5.209866110163044
2026-05-13,119.0,122.5,116.04,121.86,6.459999999999994,5.06941023800367,4.1600280961789515,5.376550628807971
2026-05-14,121.92,124.04,117.0,117.9,7.040000000000006,5.257085453431892,4.458935923182266,5.598343878300242
2026-05-15,121.0,125.0,118.48,119.02,7.099999999999994,5.432601124533616,4.5644438955920155,5.798564694526876
2026-05-18,117.4,120.34,115.6,117.62,4.740000000000009,5.366639112673273,4.562692665085251,5.6574227352566275
2026-05-19,116.16,118.88,112.68,118.82,6.199999999999989,5.446006816228198,4.583409204029791,5.729766370555743
2026-05-20,118.0,136.63,117.5,133.81,19.129999999999995,6.749244262301702,5.04390124975839,7.516464187814977
2026-05-21,134.0,137.63,127.1,127.22,10.530000000000001,7.109316237320588,5.588206443421308,7.91826896277298
2026-05-22,129.33,132.18,126.5,131.33,5.680000000000007,6.973190881385294,5.309670967322998,7.619833101069917
2026-05-25,136.0,157.6,136.0,156.0,26.269999999999982,8.810982226015264,5.648065529496964,10.106522020927258
2026-05-26,150.73,154.44,145.5,149.18,10.5,8.971841061632858,6.014104478906595,10.158985751470292
2026-05-27,150.0,153.52,145.0,146.22,8.52000000000001,8.928808579572587,6.106420858687312,9.94045431794092
2026-05-28,146.0,159.05,146.0,153.7,13.050000000000011,9.321303000565676,6.064608328279555,10.355060408882133
2026-05-29,150.92,152.38,138.49,139.91,15.20999999999998,9.882131286226086,7.063205836770843,11.002385687697846
2026-06-01,139.76,140.8,132.04,132.44,8.76000000000002,9.775261639918842,7.380898248202085,10.703400929338136
2026-06-02,132.98,135.5,129.3,132.48,6.199999999999989,9.434760531355142,7.121648951807928,10.10294747209305
2026-06-03,132.0,138.75,131.85,134.0,6.900000000000006,9.193354766464177,6.860712512286699,9.67588780914731
2026-06-04,131.0,137.57,130.0,134.88,7.569999999999993,9.038749550610444,6.701326772398016,9.395102767927668
2026-06-05,131.0,134.75,126.7,127.4,8.179999999999993,8.956963879123734,7.0305838925618005,9.23308906553731
2026-06-08,120.0,124.28,120.0,121.92,7.400000000000006,8.808681604921475,7.22496850797365,8.988677190132337
2026-06-09,123.5,128.03,120.89,127.3,7.140000000000001,8.649759547309905,6.794783619253657,8.742186898114694
2026-06-10,125.0,131.18,124.5,125.34,6.680000000000007,8.462163399947057,6.751367001712986,8.467228645032735
2026-06-11,124.0,129.08,123.01,127.4,6.070000000000007,8.234338314237814,6.463373873028111,8.147598159028371
2026-06-12,131.64,134.87,124.37,124.88,10.5,8.450115617643736,6.766588418997226,8.461251737824588
2026-06-15,128.59,131.0,124.89,130.52,6.1200000000000045,8.228199844534808,6.3041678244980135,8.149084839447976
2026-06-16,131.0,134.34,127.93,130.14,6.409999999999997,8.055037954579111,6.189517407852399,7.917206860854913
2026-06-17,127.91,134.88,126.68,134.7,8.199999999999989,8.068843863666814,5.990233009403722,7.954912612740923
2026-06-18,136.11,144.63,132.88,140.7,11.75,8.419430162365213,5.983958892939029,8.460924264375468
2026-06-22,140.78,148.0,140.0,145.59,8.0,8.379484432616145,5.755535704798506,8.399467695792072
2026-06-23,143.58,148.3,139.6,141.7,8.700000000000017,8.410009724747942,5.9350809631248715,8.439538669686465
2026-06-24,141.5,156.35,141.32,151.53,15.030000000000001,9.040484989057662,5.966135411507729,9.318266847061603
2026-06-25,152.0,158.66,151.0,156.86,7.659999999999997,8.909010228195026,5.679593413359062,9.097164600786721
2026-06-26,153.7,156.22,146.5,148.76,10.360000000000014,9.047199730271691,6.081742222554243,9.26554265401516
2026-06-29,147.8,152.99,141.0,151.0,11.990000000000009,9.32746642262677,6.177130081209781,9.628803633479807
2026-06-30,152.05,160.66,150.0,158.82,10.659999999999997,9.454374382376601,5.9528865271229074,9.766296482349166
2026-07-01,160.19,166.88,152.31,154.48,14.569999999999993,9.941576822150259,6.435510630599599,10.406790284702609
2026-07-02,146.5,151.69,141.26,144.1,13.219999999999999,10.253807600993092,7.115758224145102,10.781884913408927
2026-07-03,144.89,146.45,140.2,140.31,6.25,9.872492591374701,7.036200264681564,10.17763359162107
